Count,Name,APREF,BUILDING#,FLOOR,Position X,Position Y
1,AP Target,REF_B0_F6_1,00,06,0.00,0.00
1,AP Target,REF_B0_F6_2,00,06,256.50,38.00

Count,Name,FLOOR#,POI#,POI_CAT,BUILDING#,VISIBILTY,End X,End Y,Start X,Start Y
1,Line,,,,,,150.77,29.48,148.52,29.48
1,Line,,,,,,148.52,36.10,150.77,36.10
1,Line,,,,,,150.77,36.10,150.77,29.48

1,IP_POI#,06,PUU00066043,Cabin,00,N,,,,
1,Line,,,,,,145.88,22.91,145.88,27.71
1,Line,,,,,,148.13,22.91,145.88,22.91
1,Line,,,,,,145.88,27.71,148.13,27.71
1,Line,,,,,,148.13,27.71,148.13,22.91

1,IP_POI#,06,PUU00066044,Cabin,00,N,,,,
1,Line,,,,,,145.82,29.48,145.82,36.10
1,Line,,,,,,148.07,29.48,145.82,29.48
1,Line,,,,,,145.82,36.10,148.07,36.10
1,Line,,,,,,148.07,36.10,148.07,29.48

1,IP_POI#,06,PUU00066045,Cabin,00,N,,,,
1,Line,,,,,,145.43,27.71,145.43,22.91
1,Line,,,,,,145.43,22.91,143.18,22.91
1,Line,,,,,,143.18,27.71,145.43,27.71
1,Line,,,,,,143.18,22.91,143.18,27.71

1,IP_POI#,06,PUU00066046,Cabin,00,N,,,,
1,Line,,,,,,145.37,36.10,145.37,29.48
1,Line,,,,,,145.37,29.48,143.12,29.48
1,Line,,,,,,143.12,29.48,143.12,36.10
1,Line,,,,,,143.12,36.10,145.37,36.10

1,IP_POI#,06,PUU00066047,Cabin,00,N,,,,
1,Line,,,,,,142.73,22.91,140.48,22.91
1,Line,,,,,,140.48,22.91,140.48,27.71
1,Line,,,,,,140.48,27.71,142.73,27.71
1,Line,,,,,,142.73,27.71,142.73,22.91

1,IP_POI#,06,PUU00066048,Cabin,00,N,,,,
1,Line,,,,,,140.42,29.48,140.42,36.10
1,Line,,,,,,142.67,29.48,140.42,29.48
1,Line,,,,,,140.42,36.10,142.67,36.10
1,Line,,,,,,142.67,36.10,142.67,29.48

1,IP_POI#,06,PUU00066049,Cabin,00,N,,,,
1,Line,,,,,,139.91,22.85,137.66,22.85
1,Line,,,,,,137.66,22.85,137.66,27.65
1,Line,,,,,,137.66,27.65,139.91,27.65
1,Line,,,,,,139.91,27.65,139.91,22.85

1,IP_POI#,06,PUU00066050,Cabin,00,N,,,,
1,Line,,,,,,137.77,29.48,137.77,36.10
1,Line,,,,,,140.02,29.48,137.77,29.48
1,Line,,,,,,137.77,36.10,140.02,36.10
1,Line,,,,,,140.02,36.10,140.02,29.48

1,IP_POI#,06,PUU00066051,Cabin,00,N,,,,
1,Line,,,,,,136.83,25.58,132.03,25.58
1,Line,,,,,,136.83,27.64,136.83,25.58
1,Line,,,,,,132.03,27.64,136.83,27.64
1,Line,,,,,,132.03,25.58,132.03,27.64

